,link,type,year
2403,http://vote.nyc.ny.us/downloads/pdf/election_results/2014/20140909Primary Election/01204100085Bronx Democratic Female District Leader Democratic Leadership District 85 Recap.pdf,Primary,2014
2404,http://vote.nyc.ny.us/downloads/pdf/election_results/2014/20140909Primary Election/01204100086Bronx Democratic Female District Leader Democratic Leadership District 86 Recap.pdf,Primary,2014
2405,http://vote.nyc.ny.us/downloads/pdf/election_results/2014/20140909Primary Election/01204600079Bronx Democratic Delegate to Judicial Convention 79th Assembly District Recap.pdf,Primary,2014
2406,http://vote.nyc.ny.us/downloads/pdf/election_results/2014/20140909Primary Election/01204600085Bronx Democratic Delegate to Judicial Convention 85th Assembly District Recap.pdf,Primary,2014
2407,http://vote.nyc.ny.us/downloads/pdf/election_results/2014/20140909Primary Election/01204600086Bronx Democratic Delegate to Judicial Convention 86th Assembly District Recap.pdf,Primary,2014
2408,http://vote.nyc.ny.us/downloads/pdf/election_results/2014/20140909Primary Election/01204700079Bronx Democratic Alternate Delegate to the Judicial Convention 79th Assembly District Recap.pdf,Primary,2014
2409,http://vote.nyc.ny.us/downloads/pdf/election_results/2014/20140909Primary Election/01204700085Bronx Democratic Alternate Delegate to the Judicial Convention 85th Assembly District Recap.pdf,Primary,2014
2410,http://vote.nyc.ny.us/downloads/pdf/election_results/2014/20140909Primary Election/01204700086Bronx Democratic Alternate Delegate to the Judicial Convention 86th Assembly District Recap.pdf,Primary,2014
2411,http://vote.nyc.ny.us/downloads/pdf/election_results/2014/20140909Primary Election/01205685020Bronx Democratic County Committee 020 85 Recap.pdf,Primary,2014
2412,http://vote.nyc.ny.us/downloads/pdf/election_results/2014/20140909Primary Election/01302200018Kings Democratic State Senator 18th Senatorial District Recap.pdf,Primary,2014
2413,http://vote.nyc.ny.us/downloads/pdf/election_results/2014/20140909Primary Election/01302200019Kings Democratic State Senator 19th Senatorial District Recap.pdf,Primary,2014
2414,http://vote.nyc.ny.us/downloads/pdf/election_results/2014/20140909Primary Election/01302200020Kings Democratic State Senator 20th Senatorial District Recap.pdf,Primary,2014
2415,http://vote.nyc.ny.us/downloads/pdf/election_results/2014/20140909Primary Election/01302300042Kings Democratic Member of the Assembly 42nd Assembly District Recap.pdf,Primary,2014
2416,http://vote.nyc.ny.us/downloads/pdf/election_results/2014/20140909Primary Election/01302300045Kings Democratic Member of the Assembly 45th Assembly District Recap.pdf,Primary,2014
2417,http://vote.nyc.ny.us/downloads/pdf/election_results/2014/20140909Primary Election/01302300051Kings Democratic Member of the Assembly 51st Assembly District Recap.pdf,Primary,2014
2418,http://vote.nyc.ny.us/downloads/pdf/election_results/2014/20140909Primary Election/01302300052Kings Democratic Member of the Assembly 52nd Assembly District Recap.pdf,Primary,2014
2419,http://vote.nyc.ny.us/downloads/pdf/election_results/2014/20140909Primary Election/01302300054Kings Democratic Member of the Assembly 54th Assembly District Recap.pdf,Primary,2014
2420,http://vote.nyc.ny.us/downloads/pdf/election_results/2014/20140909Primary Election/01302300055Kings Democratic Member of the Assembly 55th Assembly District Recap.pdf,Primary,2014
2421,http://vote.nyc.ny.us/downloads/pdf/election_results/2014/20140909Primary Election/01302300060Kings Democratic Member of the Assembly 60th Assembly District Recap.pdf,Primary,2014
2422,http://vote.nyc.ny.us/downloads/pdf/election_results/2014/20140909Primary Election/01302401202Kings Democratic Judge of the Civil Court - District 2nd Municipal Court District - Kings Recap.pdf,Primary,2014
2423,http://vote.nyc.ny.us/downloads/pdf/election_results/2014/20140909Primary Election/01302401206Kings Democratic Judge of the Civil Court - District 6th Municipal Court District - Kings Recap.pdf,Primary,2014
2424,http://vote.nyc.ny.us/downloads/pdf/election_results/2014/20140909Primary Election/01302800042Kings Democratic Male State Committee 42nd Assembly District Recap.pdf,Primary,2014
2425,http://vote.nyc.ny.us/downloads/pdf/election_results/2014/20140909Primary Election/01302800043Kings Democratic Male State Committee 43rd Assembly District Recap.pdf,Primary,2014
2426,http://vote.nyc.ny.us/downloads/pdf/election_results/2014/20140909Primary Election/01302800048Kings Democratic Male State Committee 48th Assembly District Recap.pdf,Primary,2014
2427,http://vote.nyc.ny.us/downloads/pdf/election_results/2014/20140909Primary Election/01302800050Kings Democratic Male State Committee 50th Assembly District Recap.pdf,Primary,2014
2428,http://vote.nyc.ny.us/downloads/pdf/election_results/2014/20140909Primary Election/01302800054Kings Democratic Male State Committee 54th Assembly District Recap.pdf,Primary,2014
2429,http://vote.nyc.ny.us/downloads/pdf/election_results/2014/20140909Primary Election/01302800055Kings Democratic Male State Committee 55th Assembly District Recap.pdf,Primary,2014
2430,http://vote.nyc.ny.us/downloads/pdf/election_results/2014/20140909Primary Election/01302800060Kings Democratic Male State Committee 60th Assembly District Recap.pdf,Primary,2014
2431,http://vote.nyc.ny.us/downloads/pdf/election_results/2014/20140909Primary Election/01302900042Kings Democratic Female State Committee 42nd Assembly District Recap.pdf,Primary,2014
2432,http://vote.nyc.ny.us/downloads/pdf/election_results/2014/20140909Primary Election/01302900043Kings Democratic Female State Committee 43rd Assembly District Recap.pdf,Primary,2014
2433,http://vote.nyc.ny.us/downloads/pdf/election_results/2014/20140909Primary Election/01302900048Kings Democratic Female State Committee 48th Assembly District Recap.pdf,Primary,2014
2434,http://vote.nyc.ny.us/downloads/pdf/election_results/2014/20140909Primary Election/01302900055Kings Democratic Female State Committee 55th Assembly District Recap.pdf,Primary,2014
2435,http://vote.nyc.ny.us/downloads/pdf/election_results/2014/20140909Primary Election/01302900057Kings Democratic Female State Committee 57th Assembly District Recap.pdf,Primary,2014
2436,http://vote.nyc.ny.us/downloads/pdf/election_results/2014/20140909Primary Election/01304600042Kings Democratic Delegate to Judicial Convention 42nd Assembly District Recap.pdf,Primary,2014
2437,http://vote.nyc.ny.us/downloads/pdf/election_results/2014/20140909Primary Election/01304600050Kings Democratic Delegate to Judicial Convention 50th Assembly District Recap.pdf,Primary,2014
2438,http://vote.nyc.ny.us/downloads/pdf/election_results/2014/20140909Primary Election/01304600055Kings Democratic Delegate to Judicial Convention 55th Assembly District Recap.pdf,Primary,2014
2439,http://vote.nyc.ny.us/downloads/pdf/election_results/2014/20140909Primary Election/01304700042Kings Democratic Alternate Delegate to the Judicial Convention 42nd Assembly District Recap.pdf,Primary,2014
2440,http://vote.nyc.ny.us/downloads/pdf/election_results/2014/20140909Primary Election/01304700055Kings Democratic Alternate Delegate to the Judicial Convention 55th Assembly District Recap.pdf,Primary,2014
2441,http://vote.nyc.ny.us/downloads/pdf/election_results/2014/20140909Primary Election/01305742052Kings Democratic Male County Committee 052 42 Recap.pdf,Primary,2014
2442,http://vote.nyc.ny.us/downloads/pdf/election_results/2014/20140909Primary Election/01305745001Kings Democratic Male County Committee 001 45 Recap.pdf,Primary,2014
2443,http://vote.nyc.ny.us/downloads/pdf/election_results/2014/20140909Primary Election/01305745003Kings Democratic Male County Committee 003 45 Recap.pdf,Primary,2014
2444,http://vote.nyc.ny.us/downloads/pdf/election_results/2014/20140909Primary Election/01305745007Kings Democratic Male County Committee 007 45 Recap.pdf,Primary,2014
2445,http://vote.nyc.ny.us/downloads/pdf/election_results/2014/20140909Primary Election/01305745018Kings Democratic Male County Committee 018 45 Recap.pdf,Primary,2014
2446,http://vote.nyc.ny.us/downloads/pdf/election_results/2014/20140909Primary Election/01305745025Kings Democratic Male County Committee 025 45 Recap.pdf,Primary,2014
2447,http://vote.nyc.ny.us/downloads/pdf/election_results/2014/20140909Primary Election/01305842023Kings Democratic Female County Committee 023 42 Recap.pdf,Primary,2014
2448,http://vote.nyc.ny.us/downloads/pdf/election_results/2014/20140909Primary Election/01305842052Kings Democratic Female County Committee 052 42 Recap.pdf,Primary,2014
2449,http://vote.nyc.ny.us/downloads/pdf/election_results/2014/20140909Primary Election/01305845001Kings Democratic Female County Committee 001 45 Recap.pdf,Primary,2014
2450,http://vote.nyc.ny.us/downloads/pdf/election_results/2014/20140909Primary Election/01305845003Kings Democratic Female County Committee 003 45 Recap.pdf,Primary,2014
2451,http://vote.nyc.ny.us/downloads/pdf/election_results/2014/20140909Primary Election/01305845007Kings Democratic Female County Committee 007 45 Recap.pdf,Primary,2014
2452,http://vote.nyc.ny.us/downloads/pdf/election_results/2014/20140909Primary Election/01305845010Kings Democratic Female County Committee 010 45 Recap.pdf,Primary,2014
2453,http://vote.nyc.ny.us/downloads/pdf/election_results/2014/20140909Primary Election/01305845014Kings Democratic Female County Committee 014 45 Recap.pdf,Primary,2014
2454,http://vote.nyc.ny.us/downloads/pdf/election_results/2014/20140909Primary Election/01305845015Kings Democratic Female County Committee 015 45 Recap.pdf,Primary,2014
2455,http://vote.nyc.ny.us/downloads/pdf/election_results/2014/20140909Primary Election/01305845018Kings Democratic Female County Committee 018 45 Recap.pdf,Primary,2014
2456,http://vote.nyc.ny.us/downloads/pdf/election_results/2014/20140909Primary Election/01305845025Kings Democratic Female County Committee 025 45 Recap.pdf,Primary,2014
2457,http://vote.nyc.ny.us/downloads/pdf/election_results/2014/20140909Primary Election/01305845039Kings Democratic Female County Committee 039 45 Recap.pdf,Primary,2014
2458,http://vote.nyc.ny.us/downloads/pdf/election_results/2014/20140909Primary Election/01305845045Kings Democratic Female County Committee 045 45 Recap.pdf,Primary,2014
2459,http://vote.nyc.ny.us/downloads/pdf/election_results/2014/20140909Primary Election/01305845049Kings Democratic Female County Committee 049 45 Recap.pdf,Primary,2014
2460,http://vote.nyc.ny.us/downloads/pdf/election_results/2014/20140909Primary Election/01402200010Queens Democratic State Senator 10th Senatorial District Recap.pdf,Primary,2014
2461,http://vote.nyc.ny.us/downloads/pdf/election_results/2014/20140909Primary Election/01402200011Queens Democratic State Senator 11th Senatorial District Recap.pdf,Primary,2014
2462,http://vote.nyc.ny.us/downloads/pdf/election_results/2014/20140909Primary Election/01402200014Queens Democratic State Senator 14th Senatorial District Recap.pdf,Primary,2014
2463,http://vote.nyc.ny.us/downloads/pdf/election_results/2014/20140909Primary Election/01402200016Queens Democratic State Senator 16th Senatorial District Recap.pdf,Primary,2014
2464,http://vote.nyc.ny.us/downloads/pdf/election_results/2014/20140909Primary Election/01402300030Queens Democratic Member of the Assembly 30th Assembly District Recap.pdf,Primary,2014
2465,http://vote.nyc.ny.us/downloads/pdf/election_results/2014/20140909Primary Election/01402900029Queens Democratic Female State Committee 29th Assembly District Recap.pdf,Primary,2014
2466,http://vote.nyc.ny.us/downloads/pdf/election_results/2014/20140909Primary Election/01402900033Queens Democratic Female State Committee 33rd Assembly District Recap.pdf,Primary,2014
2467,http://vote.nyc.ny.us/downloads/pdf/election_results/2014/20140909Primary Election/0140400033AQueens Democratic Male District Leader Democratic Leadership District 33 Part A Recap.pdf,Primary,2014
2468,http://vote.nyc.ny.us/downloads/pdf/election_results/2014/20140909Primary Election/0140400038BQueens Democratic Male District Leader Democratic Leadership District 38 Part B Recap.pdf,Primary,2014
2469,http://vote.nyc.ny.us/downloads/pdf/election_results/2014/20140909Primary Election/0140410033AQueens Democratic Female District Leader Democratic Leadership District 33 Part A Recap.pdf,Primary,2014
